emp_id,gender,dept,total_months,working_days,absent_days,total_leaves,previous_salary,performance_rating,current_salary,is_risk
48177,Male,Finance,3,21.0,6.0,3,,10,32742.287208604106,0
48178,Male,Finance,78,24.0,3.0,0,101646.0,10,121656.50229890906,0
48179,Male,HR,27,21.0,2.0,13,74072.0,5,81044.58064694628,0
48180,Female,Sales,100,21.0,0.0,6,103139.0,10,130418.1483247095,0
48181,Male,Tech,90,23.0,5.0,10,72018.0,3,87732.59796885306,0
48182,Female,Sales,7,23.0,4.0,14,124798.0,8,129811.46537328823,0
48183,Female,Sales,37,,6.0,12,49204.0,5,52623.01434017507,0
48184,Female,Finance,55,,0.0,9,126841.0,2,126376.57633493097,1
48185,Female,Ops,44,22.0,7.0,0,48032.0,8,56100.234331766296,0
48186,Male,Ops,72,22.0,,13,61971.0,7,76207.16106697197,0
48187,Female,Sales,104,21.0,5.0,8,102661.0,10,124096.39906397753,0
48188,Female,Sales,60,22.0,6.0,8,85685.0,6,103465.96896872032,0
48189,Female,Sales,59,23.0,8.0,12,94078.0,6,120945.59990103736,0
48190,Female,Sales,52,21.0,4.0,5,113701.0,5,117722.30495749175,0
48191,Female,Finance,4,22.0,8.0,3,107010.0,8,101091.3566383535,0
48192,Female,Sales,107,21.0,8.0,1,78229.0,4,99994.48583690288,0
48193,Male,Sales,115,20.0,7.0,9,58324.0,5,57603.088113961945,0
48194,Male,HR,2,20.0,5.0,13,48066.0,7,47535.215591230546,0
48195,Male,HR,17,21.0,8.0,11,63886.0,5,76365.81966295114,0
48196,Female,Sales,116,20.0,8.0,10,75109.0,6,85469.12202940459,0
48197,Female,Ops,117,22.0,6.0,8,42623.0,4,46112.53798366842,0
48198,Female,Tech,85,23.0,8.0,1,106322.0,5,113000.53597021522,0
48199,Male,HR,100,23.0,4.0,3,50403.0,5,51093.60365847375,0
48200,Female,Sales,84,20.0,9.0,2,51579.0,7,48003.547276408295,0
48201,Female,,30,21.0,7.0,9,127231.0,6,,0
48202,Male,Sales,48,23.0,8.0,11,114784.0,4,126452.23588478458,0
48203,Female,Ops,107,22.0,7.0,4,100500.0,5,102210.04443143995,0
48204,Male,Ops,2,20.0,6.0,5,135297.0,4,150091.51993076445,0
48205,Female,HR,79,25.0,6.0,12,58680.0,3,58198.133845283905,0
48206,Female,Tech,104,23.0,2.0,14,34947.0,10,32642.331442444796,0
48207,Female,Tech,66,25.0,2.0,8,71641.0,10,92082.42747356757,0
48208,Male,Tech,27,,9.0,11,57209.0,2,53298.779227213745,1
48209,Female,Tech,21,25.0,8.0,9,74329.0,5,82724.78040510927,0
48210,Male,Finance,89,21.0,9.0,8,129013.0,5,152542.4799859166,0
48211,Female,Sales,93,20.0,1.0,14,93948.0,5,103688.08853180909,0
48212,Male,Ops,5,24.0,9.0,4,104267.0,2,110045.7950813169,1
48213,Female,Tech,65,24.0,6.0,10,106796.0,1,133832.99228211673,1
48214,Male,Finance,25,22.0,3.0,5,58073.0,4,56409.24806283034,0
48215,Male,Sales,106,20.0,6.0,10,79019.0,3,93309.59168630168,0
48216,Female,Finance,25,22.0,5.0,2,128517.0,3,126017.1505112626,0
48217,Male,HR,48,21.0,4.0,7,141102.0,10,173235.1607254236,0
48218,Male,HR,11,21.0,3.0,9,140008.0,4,178709.03992493553,0
48219,Male,Tech,97,23.0,4.0,5,42933.0,8,,0
48220,Female,HR,109,25.0,2.0,9,74651.0,8,80331.83380494454,0
48221,Male,Sales,19,23.0,0.0,6,40071.0,7,50463.05707231315,0
48222,Female,Tech,105,23.0,4.0,4,100575.0,9,96415.28608952576,0
48223,Male,Finance,18,23.0,2.0,8,126838.0,5,,0
48224,Male,Ops,114,24.0,8.0,0,60417.0,4,55184.22604853247,0
48225,Male,Ops,7,23.0,,4,46443.0,8,44710.11199124959,0
48226,Male,Ops,87,24.0,1.0,11,75568.0,2,73354.43358205986,1
48227,Female,Sales,4,,5.0,12,128089.0,4,153725.8892271292,0
48228,Female,Tech,21,25.0,8.0,11,48963.0,6,54081.15387295058,0
48229,Male,HR,41,22.0,1.0,13,114884.0,5,147135.71971406983,0
48230,Female,Tech,77,23.0,9.0,9,138030.0,2,144015.99311455654,1
48231,Female,Finance,91,23.0,0.0,6,88566.0,9,105245.83122240569,0
48232,Male,Ops,6,20.0,1.0,7,30338.0,6,36939.95560704772,0
48233,Male,Tech,77,21.0,4.0,11,41935.0,6,44662.85663810932,0
48234,Male,Tech,63,21.0,5.0,12,96145.0,8,105271.0745984265,0
48235,Male,HR,18,20.0,9.0,4,140457.0,8,149450.32771285478,0
48236,Male,Finance,27,25.0,9.0,3,93194.0,5,,0
48237,Male,Ops,87,20.0,1.0,4,84757.0,9,92676.34452267435,0
48238,Female,HR,46,21.0,2.0,2,46316.0,6,55397.26940304566,0
48239,Male,Ops,46,24.0,,0,62909.0,10,59543.92097278348,0
48240,Male,HR,95,24.0,1.0,7,139625.0,2,155893.582234939,1
48241,Male,HR,85,24.0,1.0,5,79746.0,6,101694.5392615006,0
48242,Female,Ops,89,24.0,4.0,12,117933.0,2,128093.11437155842,1
48243,Male,Finance,45,21.0,7.0,10,39311.0,9,48666.62353798609,0
48244,Female,Sales,43,20.0,1.0,7,75689.0,10,70965.4041208843,0
48245,Female,Sales,80,22.0,0.0,12,106187.0,10,115049.41186879264,0
48246,Female,Tech,50,23.0,1.0,3,97858.0,8,99873.03807357981,0
48247,Male,Tech,80,20.0,8.0,1,73383.0,10,81397.6101737316,0
48248,Female,Finance,103,20.0,9.0,9,126410.0,5,127397.2998223272,0
48249,Male,Sales,21,24.0,4.0,1,,8,,0
48250,Male,Tech,113,,2.0,4,43626.0,7,47099.37193486405,0
48251,Male,Sales,33,20.0,9.0,4,45305.0,7,54246.22290167,0
48252,Male,Sales,92,23.0,5.0,4,120107.0,1,145214.68491240096,1
48253,Female,Sales,30,24.0,7.0,8,149832.0,3,,0
48254,Male,Tech,1,23.0,5.0,13,33540.0,6,38374.18538259872,0
48255,Female,Tech,69,20.0,1.0,5,81002.0,7,81340.03399340561,0
48256,Female,Finance,33,23.0,8.0,13,105107.0,6,123043.27956861052,0
48257,Male,HR,75,25.0,3.0,5,59730.0,1,57931.21317009428,1
48258,Male,Tech,72,25.0,9.0,10,76309.0,1,71061.43243395594,1
48259,Female,Ops,95,20.0,5.0,14,71651.0,1,,1
48260,Female,HR,85,22.0,4.0,1,77700.0,1,83442.55086971664,1
48261,Male,Sales,89,23.0,5.0,0,66743.0,2,83668.30857083805,1
48262,Male,Finance,18,23.0,0.0,9,110674.0,6,105353.03200758243,0
48263,Male,Ops,12,24.0,5.0,5,143617.0,4,174536.90353982436,0
48264,Female,Ops,12,25.0,9.0,7,138858.0,1,129104.83232100909,1
48265,Male,HR,99,22.0,2.0,11,64769.0,7,69876.25184523514,0
48266,Male,Finance,64,25.0,2.0,11,109728.0,1,141508.1811649078,1
48267,Male,,29,20.0,4.0,6,89045.0,10,84991.66959361924,0
48268,Male,Tech,78,25.0,3.0,14,129275.0,8,140930.4895749771,0
48269,Female,Sales,77,25.0,9.0,1,57442.0,8,54943.6949016282,0
48270,Female,Finance,19,25.0,6.0,4,147622.0,2,184138.69393479964,1
48271,Male,Tech,84,23.0,2.0,7,55931.0,1,59060.9880763351,1
48272,Female,Sales,2,23.0,9.0,9,,9,55202.65078378649,0
48273,Male,Sales,12,,7.0,14,111978.0,2,117151.17324516989,1
48274,Female,Tech,44,24.0,3.0,13,94147.0,3,88795.02315047337,0
48275,Female,Finance,74,25.0,1.0,9,115735.0,10,114107.91151450545,0
48276,Male,Ops,36,20.0,0.0,4,,1,170273.5869033873,1
48277,Male,HR,17,25.0,0.0,13,84537.0,9,80424.30443732286,0
48278,Male,Finance,7,22.0,9.0,14,84871.0,9,87137.40526256851,0
48279,Male,Ops,101,22.0,1.0,3,79889.0,10,95215.65311603447,0
48280,Female,Ops,100,25.0,7.0,3,75395.0,4,72268.3288255866,0
48281,Male,Ops,18,20.0,7.0,11,142194.0,4,175684.0218353149,0
48282,Male,HR,13,20.0,2.0,3,132183.0,9,153682.31663918344,0
48283,Male,HR,77,21.0,8.0,2,36625.0,6,34235.361795322526,0
48284,Male,HR,60,22.0,2.0,0,117621.0,7,112874.7596432212,0
48285,Male,Ops,104,24.0,3.0,13,139183.0,4,163827.6245020345,0
48286,Male,Tech,12,20.0,7.0,11,,3,83812.3964600927,0
48287,Female,HR,79,24.0,3.0,1,64750.0,5,64043.64104908158,0
48288,Male,Ops,48,21.0,9.0,5,56083.0,9,54811.518381811344,0
48289,Female,Finance,51,25.0,4.0,12,127475.0,7,164630.7550845631,0
48290,Male,Ops,101,25.0,6.0,1,130470.0,3,164094.482419517,0
48291,Female,HR,67,20.0,6.0,1,105843.0,3,123857.77047128342,0
48292,Female,HR,60,21.0,5.0,9,82634.0,7,75339.47021699937,0
48293,Female,HR,10,20.0,8.0,13,120918.0,2,133181.71004104344,1
48294,Male,Tech,23,24.0,0.0,3,137296.0,4,150646.40155560966,0
48295,Female,Sales,4,22.0,7.0,11,95118.0,5,112876.01250927082,0
48296,Male,Tech,108,,3.0,14,117272.0,5,123155.89703121524,0
48297,Female,Finance,25,22.0,9.0,6,92898.0,5,95648.91238560998,0
48298,Male,HR,65,21.0,0.0,5,99487.0,2,93299.30318151026,1
48299,Male,Sales,61,22.0,8.0,1,,6,97899.19129431264,0
48300,Female,Finance,69,22.0,7.0,1,143515.0,2,131657.29522054785,1
48301,Male,Ops,69,23.0,1.0,7,94605.0,7,97238.58125750377,0
48302,Female,Sales,47,25.0,9.0,3,57550.0,8,61700.464774743064,0
48303,Female,Tech,27,21.0,2.0,0,54442.0,8,56476.42025628568,0
48304,Male,HR,62,22.0,0.0,8,45486.0,10,52047.564768091266,0
48305,Female,Sales,71,22.0,2.0,9,146042.0,1,180458.07414812205,1
48306,Male,Finance,49,21.0,7.0,4,39391.0,1,39343.28877458238,1
48307,Female,Tech,61,20.0,,0,36502.0,9,34287.238736025916,0
48308,Male,Finance,88,22.0,1.0,6,93300.0,1,103322.9347170327,1
48309,Male,Finance,87,24.0,0.0,8,101776.0,3,105112.94361965283,0
48310,Male,HR,72,24.0,4.0,9,147397.0,5,171258.08520636085,0
48311,Female,Sales,30,23.0,8.0,10,44165.0,6,54517.4881164481,0
48312,Male,Finance,31,20.0,4.0,7,75961.0,9,82011.51197725836,0
48313,Male,Tech,16,21.0,2.0,6,49959.0,2,62373.757931405686,1
48314,Male,Finance,92,,3.0,0,,3,79923.99673690082,0
48315,Male,Finance,65,21.0,1.0,10,104688.0,9,123051.3943907839,0
48316,Male,Tech,11,20.0,,7,49711.0,6,45373.79426205986,0
48317,Male,Ops,62,23.0,6.0,0,132467.0,6,130487.72763768339,0
48318,Male,Finance,115,,4.0,7,139483.0,10,133871.2135974042,0
48319,Male,Tech,38,20.0,6.0,7,147080.0,8,155228.99543878823,0
48320,Male,HR,87,25.0,3.0,5,133593.0,8,,0
48321,Female,Sales,96,22.0,7.0,12,94408.0,9,,0
48322,Male,Tech,96,22.0,3.0,13,91590.0,4,85152.95696420837,0
48323,Male,,93,20.0,7.0,14,144970.0,5,175283.61054881348,0
48324,Male,Sales,95,24.0,5.0,5,105822.0,10,132198.82747469525,0
48325,Female,Tech,59,24.0,9.0,1,111161.0,10,105536.52471886105,0
48326,Male,Ops,19,21.0,6.0,7,42413.0,4,49343.279576459914,0
48327,Male,HR,9,23.0,2.0,3,44229.0,10,47624.35983048582,0
48328,Female,Ops,96,21.0,3.0,14,80632.0,8,80359.66187034678,0
48329,Female,Finance,95,25.0,7.0,3,120610.0,10,112164.63596150161,0
48330,Female,HR,69,20.0,2.0,4,47673.0,9,60140.6002339141,0
48331,Male,Finance,23,24.0,3.0,6,98422.0,3,90220.77833445315,0
48332,Male,Sales,110,,9.0,9,125926.0,8,156978.9062784464,0
48333,Male,Tech,55,23.0,7.0,4,135916.0,6,152054.39662501318,0
48334,Male,Tech,85,21.0,,3,37132.0,4,35668.867864079664,0
48335,Female,HR,20,23.0,0.0,9,30185.0,2,35554.2998029371,1
48336,Female,Tech,13,22.0,7.0,6,,1,66099.42779479033,1
48337,Male,Tech,109,22.0,3.0,12,63864.0,8,,0
48338,Female,Finance,57,22.0,4.0,8,71749.0,8,85017.00870480639,0
48339,Male,Ops,20,20.0,1.0,1,73605.0,7,68892.7664270984,0
48340,Male,Tech,47,,1.0,8,100029.0,3,124467.7619423009,0
48341,Male,Finance,77,24.0,0.0,1,54458.0,9,57437.475010602764,0
48342,Male,Ops,7,22.0,,1,,8,81788.798466874,0
48343,Female,Tech,34,23.0,0.0,10,34393.0,6,37736.15891368183,0
48344,Female,HR,56,23.0,,11,144898.0,4,143981.63636996175,0
48345,Male,HR,116,22.0,0.0,1,92189.0,4,95876.67866840164,0
48346,Male,HR,53,25.0,3.0,4,91108.0,5,104965.66987099261,0
48347,Female,,53,21.0,2.0,12,30705.0,3,34386.394348127826,0
48348,Female,HR,81,23.0,6.0,12,105003.0,6,101781.11392972204,0
48349,Male,Tech,63,22.0,4.0,5,54745.0,8,57828.201621262786,0
48350,Female,Tech,30,,0.0,9,56830.0,7,68202.28466612712,0
48351,Female,HR,68,20.0,1.0,4,37305.0,5,38269.729011269614,0
48352,Female,HR,119,23.0,3.0,6,47741.0,9,44764.57242736017,0
48353,Male,Finance,4,20.0,5.0,1,116389.0,10,138744.2713807099,0
48354,Female,Ops,114,21.0,5.0,8,87111.0,5,103184.11537000189,0
48355,Female,,37,24.0,3.0,8,143382.0,10,165611.75082553545,0
48356,Female,Finance,39,25.0,7.0,6,103453.0,5,131626.020819944,0
48357,Female,Tech,36,24.0,4.0,0,74272.0,5,84658.36310653556,0
48358,Female,HR,15,22.0,7.0,9,117677.0,4,112719.52317699224,0
48359,Male,Finance,86,21.0,,12,117613.0,9,135932.681961758,0
48360,Female,Finance,75,25.0,9.0,3,98227.0,2,116062.23389509936,1
48361,Female,,36,25.0,8.0,0,94126.0,4,107941.8097224638,0
48362,Female,Tech,96,22.0,1.0,0,101955.0,9,130016.43780280242,0
48363,Female,Ops,19,21.0,9.0,11,44230.0,5,49615.15941715333,0
48364,Male,Ops,16,24.0,4.0,1,36540.0,8,46110.5532047436,0
48365,Male,Ops,74,21.0,9.0,11,51651.0,10,51907.36214741848,0
48366,Male,Tech,107,25.0,7.0,13,50798.0,3,56628.60185257553,0
48367,Female,HR,81,23.0,9.0,6,52693.0,1,55109.55690821995,1
48368,Female,Ops,107,24.0,8.0,3,145498.0,1,153843.53410754236,1
48369,Male,Sales,43,21.0,3.0,7,144714.0,8,153144.29344227145,0
48370,Male,Tech,6,21.0,,13,117645.0,10,137747.88860259668,0
48371,Male,Finance,112,24.0,5.0,11,115714.0,1,118740.06404994043,1
48372,Male,Finance,109,20.0,7.0,13,107469.0,9,110030.41006876997,0
48373,Male,Tech,115,20.0,2.0,6,54474.0,2,53166.543000567726,1
48374,Male,Finance,97,25.0,9.0,1,63530.0,10,76613.5883185418,0
48375,Female,Tech,84,22.0,0.0,7,75889.0,9,79568.73878043733,0
48376,Female,,14,22.0,2.0,11,145810.0,3,132813.81161812376,0
48377,Male,Tech,107,23.0,3.0,8,70045.0,8,66516.4593291415,0
48378,Female,HR,28,25.0,3.0,5,34466.0,5,,0
48379,Female,Tech,116,24.0,7.0,2,76323.0,10,74319.10809983911,0
48380,Male,Ops,104,25.0,5.0,2,62514.0,1,79571.31746608423,1
48381,Male,Sales,6,25.0,8.0,0,106064.0,5,105328.35616405627,0
48382,Female,HR,19,21.0,,12,99556.0,9,90189.86948232877,0
48383,Female,Sales,117,20.0,2.0,12,,10,135097.168735515,0
48384,Female,Finance,107,20.0,8.0,8,112021.0,6,,0
48385,Male,HR,6,25.0,9.0,8,70001.0,5,78076.9189213191,0
48386,Female,Finance,107,22.0,,12,134935.0,3,171437.66858073426,0
48387,Male,Ops,5,22.0,0.0,11,132720.0,2,144687.89990508062,1
48388,Male,Ops,66,21.0,1.0,0,,8,106598.82858711967,0
48389,Female,HR,48,22.0,6.0,12,105920.0,7,130663.78070098981,0
48390,Male,HR,70,23.0,0.0,9,119134.0,10,116624.73966520811,0
48391,Male,Sales,14,24.0,5.0,9,98617.0,3,125925.31032312481,0
48392,Male,Finance,78,21.0,0.0,3,32847.0,10,,0
48393,Female,Sales,94,25.0,3.0,9,89579.0,6,101612.25157690678,0
48394,Female,HR,45,23.0,8.0,5,138979.0,3,177246.37561690054,0
48395,Female,Sales,40,22.0,1.0,9,133537.0,1,162651.78013516945,1
48396,Male,,88,24.0,5.0,3,130833.0,8,149681.5110076763,0
48397,Female,Tech,30,20.0,2.0,4,128191.0,1,131650.14441510802,1
48398,Male,Finance,75,20.0,8.0,3,67516.0,9,81802.69518599116,0
48399,Female,Ops,78,20.0,2.0,14,90825.0,9,93718.15868600536,0
48400,Male,Ops,22,22.0,7.0,0,52566.0,10,49348.37082467747,0
48401,Female,Sales,3,25.0,2.0,8,127866.0,5,156574.46817092286,0
48402,Female,Ops,29,25.0,3.0,10,42343.0,7,47951.2812108718,0
48403,Male,Tech,48,22.0,,7,87752.0,7,88611.12768964251,0
48404,Male,Tech,110,25.0,4.0,13,84242.0,10,102214.51759846657,0
48405,Female,Sales,8,23.0,4.0,13,126815.0,6,140970.49673520867,0
48406,Female,Ops,49,23.0,0.0,4,86183.0,5,104983.35838227332,0
48407,Male,Ops,7,21.0,5.0,11,90567.0,6,100699.91980622167,0
48408,Female,HR,24,22.0,,1,65259.0,2,80493.01790073235,1
48409,Male,Sales,5,25.0,3.0,13,109046.0,4,,0
48410,Male,,84,20.0,8.0,11,133855.0,9,159183.01069525426,0
48411,Male,Tech,64,20.0,0.0,5,90602.0,4,108098.83266657547,0
48412,Male,Sales,5,24.0,8.0,7,30476.0,9,37723.10621043513,0
48413,Male,HR,49,25.0,1.0,0,43142.0,10,47421.31188135234,0
48414,Male,Tech,70,25.0,0.0,10,100798.0,8,119227.3334270298,0
48415,Male,Ops,92,23.0,2.0,11,94079.0,6,93865.42352195417,0
48416,Male,Sales,15,22.0,9.0,9,130405.0,5,168930.84108438497,0
48417,Male,HR,59,21.0,7.0,5,43593.0,6,52166.38249356501,0
48418,Male,Finance,90,21.0,7.0,13,140886.0,7,,0
48419,Male,Ops,117,20.0,1.0,0,140200.0,1,153884.67704737606,1
48420,Male,HR,109,23.0,8.0,1,,3,32187.46737185143,0
48421,Male,HR,21,24.0,2.0,11,,3,157600.40858779495,0
48422,Male,Sales,85,20.0,3.0,9,101849.0,9,94272.20801291289,0
48423,Male,Finance,9,23.0,1.0,14,73866.0,8,95922.96268596887,0
48424,Male,Ops,47,21.0,1.0,11,106338.0,5,104698.99141273009,0
48425,Female,Ops,108,20.0,0.0,5,137096.0,7,157019.6666225716,0
48426,Female,Sales,41,22.0,9.0,12,35687.0,10,35823.72727541114,0
48427,Male,Sales,56,24.0,3.0,1,101991.0,1,95221.98880232748,1
48428,Female,Sales,74,25.0,5.0,7,76177.0,3,70450.76520750148,0
48429,Female,Finance,48,22.0,1.0,8,55590.0,4,51143.991700011364,0
48430,Female,Sales,62,23.0,,14,85572.0,4,81835.53184098999,0
48431,Male,Finance,89,,4.0,6,104687.0,7,131640.78612760367,0
48432,Male,Finance,85,21.0,1.0,6,75915.0,3,70420.87064793453,0
48433,Male,Tech,98,23.0,5.0,5,53078.0,5,53533.8272715783,0
48434,Female,Sales,31,23.0,6.0,0,128399.0,8,138396.93790174517,0
48435,Female,Sales,66,23.0,8.0,13,148850.0,8,164386.1933093564,0
48436,Male,Ops,106,21.0,0.0,5,,2,68874.24195723713,1
48437,Female,Sales,104,23.0,,11,73431.0,2,,1
48438,Female,Finance,16,24.0,6.0,13,136726.0,3,139989.64656524584,0
48439,Male,Sales,35,23.0,5.0,0,79108.0,4,88288.59787143437,0
48440,Female,HR,49,23.0,6.0,14,131024.0,6,146134.69072931778,0
48441,Female,Ops,114,23.0,7.0,2,79535.0,2,77699.54073754634,1
48442,Male,HR,31,21.0,4.0,0,82160.0,10,81706.24447501556,0
48443,Female,Finance,76,20.0,7.0,9,44638.0,8,57777.57215573013,0
48444,Male,HR,54,21.0,1.0,12,123052.0,6,111005.86882282475,0
48445,Male,Finance,23,23.0,5.0,14,66684.0,8,79582.28205838118,0
48446,Male,Ops,106,24.0,1.0,6,86684.0,9,98205.4380597885,0
48447,Male,Tech,108,24.0,9.0,6,107714.0,8,113851.84305567094,0
48448,Male,HR,102,24.0,5.0,11,117763.0,6,120863.73579402814,0
48449,Male,Ops,17,21.0,4.0,5,119337.0,5,113508.44926010052,0
48450,Male,Tech,108,23.0,7.0,14,40988.0,3,44090.47352815452,0
48451,Female,Finance,14,24.0,5.0,2,127452.0,1,150743.31532475824,1
48452,Male,Finance,97,23.0,6.0,10,63957.0,10,63409.66969193476,0
48453,Female,Tech,48,24.0,1.0,10,100001.0,2,127768.72786702888,1
48454,Female,,48,23.0,2.0,2,30773.0,3,35670.209726398345,0
48455,Male,Tech,6,23.0,5.0,2,62920.0,9,63291.90566270066,0
48456,Female,HR,23,20.0,3.0,5,,2,159105.27237635755,1
48457,Male,Tech,48,20.0,6.0,14,56404.0,5,52744.43322453837,0
48458,Male,Sales,49,25.0,9.0,4,117285.0,10,141990.05873969456,0
48459,Male,HR,61,22.0,6.0,10,54841.0,10,61333.35506203854,0
48460,Male,Ops,31,21.0,0.0,6,115431.0,1,112697.67472897143,1
48461,Male,HR,104,20.0,7.0,10,139851.0,8,135462.9323422692,0
48462,Male,Finance,5,25.0,6.0,14,,10,149590.43157967334,0
48463,Female,Finance,67,22.0,7.0,14,134591.0,8,164515.38108714498,0
48464,Female,Finance,38,21.0,4.0,4,147719.0,1,168185.8322734578,1
48465,Female,HR,117,22.0,2.0,0,104922.0,1,123208.35439338241,1
48466,Female,Finance,28,22.0,,9,45467.0,10,47362.673959130174,0
48467,Female,,31,21.0,6.0,11,125393.0,5,139295.49589450855,0
48468,Male,,58,24.0,8.0,12,142397.0,1,155549.88351004382,1
48469,Female,HR,54,24.0,2.0,13,94631.0,7,91505.88630824866,0
48470,Male,Tech,17,22.0,2.0,3,146091.0,1,173854.36009168153,1
48471,Male,Tech,22,25.0,6.0,9,86892.0,5,109616.06412056315,0
48472,Male,Ops,64,23.0,5.0,13,125574.0,2,124332.49756266156,1
48473,Male,HR,111,25.0,5.0,6,85235.0,2,90530.04711682003,1
48474,Male,Ops,13,25.0,2.0,10,,5,40529.33394357226,0
48475,Male,Finance,113,23.0,8.0,4,39127.0,6,49788.18836097275,0
48476,Male,Finance,44,22.0,4.0,2,33730.0,5,36710.78127683093,0
48477,Female,Ops,85,20.0,1.0,4,30133.0,9,36053.717097619854,0
48478,Male,Finance,47,20.0,2.0,6,69722.0,4,70094.78552918097,0
48479,Male,Sales,85,23.0,3.0,1,61319.0,8,70670.49406367958,0
48480,Female,Sales,6,20.0,6.0,2,59067.0,6,65568.84916164375,0
48481,Female,Sales,10,22.0,3.0,6,78286.0,7,86765.23139253883,0
48482,Male,Tech,58,20.0,7.0,4,81828.0,2,77972.32719072851,1
48483,Female,Tech,40,23.0,1.0,8,74999.0,10,77565.22585539166,0
48484,Male,HR,14,25.0,8.0,9,120605.0,1,145875.22467241387,1
48485,Male,Tech,23,24.0,,13,31475.0,3,35467.46483210538,0
48486,Male,Ops,71,23.0,2.0,8,72824.0,7,69708.13294751076,0
48487,Male,HR,88,25.0,1.0,1,42625.0,10,51100.09085844078,0
48488,Female,HR,15,24.0,9.0,3,85660.0,5,88706.79966553909,0
48489,Female,Ops,87,23.0,1.0,8,106578.0,4,107665.77660437163,0
48490,Female,Sales,5,20.0,7.0,4,141458.0,8,149227.54214652735,0
48491,Male,Tech,41,20.0,1.0,4,51215.0,9,55976.77959230536,0
48492,Male,HR,20,23.0,8.0,3,90180.0,9,104159.25478230444,0
48493,Female,Sales,52,24.0,7.0,14,149700.0,6,159902.87181306584,0
48494,Female,Finance,10,22.0,5.0,2,63931.0,3,74761.10515578973,0
48495,Male,Sales,87,20.0,6.0,6,111396.0,10,137802.83964094773,0
48496,Female,Sales,113,25.0,4.0,3,69992.0,5,82922.61964156687,0
48497,Female,Tech,27,23.0,1.0,0,133614.0,1,152181.03290236986,1
48498,Male,Finance,51,,1.0,7,69355.0,5,82864.64515241292,0
48499,Female,HR,107,23.0,0.0,5,141677.0,7,166383.9302078728,0
48500,Male,,110,20.0,4.0,14,88525.0,7,87616.04550240398,0
48501,Female,,60,21.0,3.0,4,87397.0,5,96084.82366485878,0
48502,Female,Tech,95,24.0,5.0,1,46287.0,7,46477.02872919511,0
48503,Male,HR,118,24.0,9.0,2,140484.0,10,180908.60928877437,0
48504,Male,Tech,6,20.0,7.0,11,45803.0,10,54602.880974729465,0
48505,Male,Tech,112,,2.0,14,87889.0,3,89902.92837496322,0
48506,Male,HR,77,23.0,0.0,5,,10,,0
48507,Male,Ops,28,,6.0,0,108785.0,8,108629.32298926548,0
48508,Male,Ops,16,25.0,0.0,13,87383.0,4,111272.84537092988,0
48509,Female,HR,17,25.0,6.0,2,81076.0,8,104870.78037935265,0
48510,Female,Finance,46,22.0,5.0,7,122075.0,7,112091.38141191116,0
48511,Male,Sales,111,22.0,3.0,1,,3,131499.52524010875,0
48512,Male,Ops,95,,7.0,1,88021.0,4,100452.98901074822,0
48513,Male,Tech,10,23.0,3.0,0,37900.0,3,39214.57245151409,0
48514,Female,Ops,31,21.0,2.0,13,97684.0,3,109899.71738916362,0
48515,Female,Finance,59,24.0,5.0,3,98907.0,3,,0
48516,Female,HR,39,22.0,5.0,11,54407.0,1,52686.08345155949,1
48517,Female,Finance,106,20.0,0.0,3,139580.0,10,131323.37959008533,0
48518,Male,Sales,6,23.0,4.0,11,81148.0,6,78414.91578786734,0
48519,Female,Ops,110,20.0,9.0,4,125545.0,3,127827.79692794986,0
48520,Female,Tech,84,23.0,9.0,1,83602.0,2,80657.62222477458,1
48521,Female,Tech,49,20.0,2.0,10,,1,137025.05626963664,1
48522,Male,Finance,105,24.0,4.0,5,61282.0,1,61850.76352397965,1
48523,Female,HR,21,22.0,5.0,7,53469.0,8,48528.61044877159,0
48524,Male,Sales,16,24.0,5.0,2,143819.0,8,177570.90022567293,0
48525,Female,HR,25,20.0,4.0,8,119701.0,9,143183.0855554876,0
48526,Female,Ops,39,23.0,2.0,13,89327.0,8,81224.90790417828,0
48527,Female,Finance,36,23.0,4.0,14,139135.0,6,172676.37424352643,0
48528,Male,Finance,107,20.0,0.0,2,41031.0,3,39160.46310338938,0
48529,Female,Tech,34,23.0,0.0,8,48513.0,3,49001.89326509234,0
48530,Female,Ops,72,23.0,6.0,4,113645.0,10,119649.20123602808,0
48531,Male,Tech,14,25.0,9.0,7,86564.0,1,107079.94684181722,1
48532,Female,HR,57,25.0,4.0,10,108341.0,1,101576.8722211999,1
48533,Female,Finance,49,,3.0,5,91248.0,8,92821.42881900439,0
48534,Female,Finance,87,22.0,6.0,13,62857.0,4,81142.02034493751,0
48535,Female,Sales,76,24.0,0.0,12,30987.0,4,28344.861052241984,0
48536,Female,HR,84,25.0,1.0,5,134824.0,4,173860.91281315745,0
48537,Male,Ops,60,21.0,1.0,7,110510.0,5,119458.89618116454,0
48538,Female,,88,25.0,2.0,5,62797.0,7,70492.75818140278,0
48539,Female,Finance,77,23.0,9.0,2,70890.0,7,90405.01882321175,0
